prefecture_name,organization_name,cft_issue_year,it_notices,system_development,system_services,software_applications,operations_maintenance,cloud,cybersecurity,network_infrastructure,end_user_computing,data_digital,artificial_intelligence,it_consulting_planning,prefecture_label,previous_it_notices,it_absolute_annual_change,it_yoy_percent,growth_status,system_development_annual_change,system_services_annual_change,software_applications_annual_change,operations_maintenance_annual_change,cloud_annual_change,cybersecurity_annual_change,network_infrastructure_annual_change,end_user_computing_annual_change,data_digital_annual_change,artificial_intelligence_annual_change,it_consulting_planning_annual_change,leading_growth_subgroups,leading_subgroup_increase
神奈川県,独立行政法人国立病院機構横浜市南西部地域中核病院横浜医療センター,2023,2,0,0,0,2,0,0,0,0,0,0,0,Kanagawa,0.0,2.0,,new_or_returning,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operations and maintenance,2.0
神奈川県,独立行政法人国立病院機構横浜市南西部地域中核病院横浜医療センター,2024,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,2.0,-2.0,-100.0,no_notices,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人国立病院機構横浜市南西部地域中核病院横浜医療センター,2025,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人国立病院機構神奈川病院,2022,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,no_notices,,,,,,,,,,,,,
神奈川県,独立行政法人国立病院機構神奈川病院,2023,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人国立病院機構神奈川病院,2024,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人国立病院機構神奈川病院,2025,1,1,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,1.0,,new_or_returning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,System development,1.0
神奈川県,独立行政法人国立病院機構箱根病院,2022,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,no_notices,,,,,,,,,,,,,
神奈川県,独立行政法人国立病院機構箱根病院,2023,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人国立病院機構箱根病院,2024,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,独立行政法人国立病院機構箱根病院,2025,1,0,0,0,1,0,0,0,0,0,0,0,Kanagawa,0.0,1.0,,new_or_returning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operations and maintenance,1.0
神奈川県,神奈川県秦野市,2022,4,1,0,0,1,0,0,1,0,1,0,1,Kanagawa,,,,continuing,,,,,,,,,,,,,
神奈川県,神奈川県秦野市,2023,2,0,0,0,0,0,0,0,0,2,0,0,Kanagawa,4.0,-2.0,-50.0,continuing,-1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,Data and digital,1.0
神奈川県,神奈川県秦野市,2024,1,0,0,0,1,0,0,0,0,0,0,0,Kanagawa,2.0,-1.0,-50.0,continuing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,Operations and maintenance,1.0
神奈川県,神奈川県秦野市,2025,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,神奈川県逗子市,2022,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,no_notices,,,,,,,,,,,,,
神奈川県,神奈川県逗子市,2023,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,神奈川県逗子市,2024,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,神奈川県逗子市,2025,1,0,0,0,0,0,0,1,0,0,0,0,Kanagawa,0.0,1.0,,new_or_returning,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Network infrastructure,1.0
神奈川県,防衛省,2022,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,no_notices,,,,,,,,,,,,,
神奈川県,防衛省,2023,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,防衛省,2024,1,0,0,0,1,0,0,1,0,0,0,0,Kanagawa,0.0,1.0,,new_or_returning,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Operations and maintenance | Network infrastructure,1.0
神奈川県,防衛省,2025,4,1,0,0,0,0,0,3,0,0,0,0,Kanagawa,1.0,3.0,300.0,continuing,1.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Network infrastructure,2.0
神奈川県,防衛省南関東防衛局,2022,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,no_notices,,,,,,,,,,,,,
神奈川県,防衛省南関東防衛局,2023,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,防衛省南関東防衛局,2024,1,0,0,0,1,0,0,1,0,0,0,0,Kanagawa,0.0,1.0,,new_or_returning,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Operations and maintenance | Network infrastructure,1.0
神奈川県,防衛省南関東防衛局,2025,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,防衛省防衛大学校,2022,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,no_notices,,,,,,,,,,,,,
神奈川県,防衛省防衛大学校,2023,6,2,0,1,1,2,0,2,0,0,0,0,Kanagawa,0.0,6.0,,new_or_returning,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,System development | Cloud | Network infrastructure,2.0
神奈川県,防衛省防衛大学校,2024,3,0,0,0,0,0,1,2,0,0,0,0,Kanagawa,6.0,-3.0,-50.0,continuing,-2.0,0.0,-1.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,Cybersecurity,1.0
神奈川県,防衛省防衛大学校,2025,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,3.0,-3.0,-100.0,no_notices,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,防衛省陸上自衛隊久里浜駐屯地,2022,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,,,,no_notices,,,,,,,,,,,,,
神奈川県,防衛省陸上自衛隊久里浜駐屯地,2023,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
神奈川県,防衛省陸上自衛隊久里浜駐屯地,2024,5,0,0,0,2,0,0,3,0,0,0,0,Kanagawa,0.0,5.0,,new_or_returning,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Network infrastructure,3.0
神奈川県,防衛省陸上自衛隊久里浜駐屯地,2025,0,0,0,0,0,0,0,0,0,0,0,0,Kanagawa,5.0,-5.0,-100.0,no_notices,0.0,0.0,0.0,-2.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,,0.0
福岡県,国土交通省,2022,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,,,,no_notices,,,,,,,,,,,,,
福岡県,国土交通省,2023,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,国土交通省,2024,3,2,0,0,2,0,0,1,0,0,0,0,Fukuoka,0.0,3.0,,new_or_returning,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,System development | Operations and maintenance,2.0
福岡県,国土交通省,2025,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,3.0,-3.0,-100.0,no_notices,-2.0,0.0,0.0,-2.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0
福岡県,国土交通省九州地方整備局,2022,1,1,0,0,1,0,0,0,0,0,0,0,Fukuoka,,,,continuing,,,,,,,,,,,,,
福岡県,国土交通省九州地方整備局,2023,1,1,0,0,1,0,0,0,0,0,0,0,Fukuoka,1.0,0.0,0.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,国土交通省九州地方整備局,2024,2,1,0,0,1,0,0,1,0,0,0,0,Fukuoka,1.0,1.0,100.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Network infrastructure,1.0
福岡県,国土交通省九州地方整備局,2025,1,0,0,0,1,0,0,0,0,0,0,0,Fukuoka,2.0,-1.0,-50.0,continuing,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0
福岡県,国家公安委員会（警察庁）福岡県警察,2022,2,0,0,0,1,0,0,0,0,1,0,0,Fukuoka,,,,continuing,,,,,,,,,,,,,
福岡県,国家公安委員会（警察庁）福岡県警察,2023,3,0,0,0,1,0,0,1,0,1,0,0,Fukuoka,2.0,1.0,50.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Network infrastructure,1.0
福岡県,国家公安委員会（警察庁）福岡県警察,2024,2,0,0,0,1,0,0,0,0,1,0,0,Fukuoka,3.0,-1.0,-33.333333333333336,continuing,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0
福岡県,国家公安委員会（警察庁）福岡県警察,2025,3,1,0,0,1,0,0,0,0,1,0,0,Fukuoka,2.0,1.0,50.0,continuing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,System development,1.0
福岡県,国立大学法人九州工業大学,2022,6,2,0,3,0,1,0,1,0,0,2,0,Fukuoka,,,,continuing,,,,,,,,,,,,,
福岡県,国立大学法人九州工業大学,2023,1,0,0,0,0,0,0,0,0,0,1,0,Fukuoka,6.0,-5.0,-83.33333333333334,continuing,-2.0,0.0,-3.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,,0.0
福岡県,国立大学法人九州工業大学,2024,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0
福岡県,国立大学法人九州工業大学,2025,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,独立行政法人国立病院機構九州がんセンター,2022,1,0,0,0,1,0,0,0,0,0,0,0,Fukuoka,,,,continuing,,,,,,,,,,,,,
福岡県,独立行政法人国立病院機構九州がんセンター,2023,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,独立行政法人国立病院機構九州がんセンター,2024,1,0,0,1,0,0,0,0,0,0,0,0,Fukuoka,0.0,1.0,,new_or_returning,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Software and applications,1.0
福岡県,独立行政法人国立病院機構九州がんセンター,2025,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,1.0,-1.0,-100.0,no_notices,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,独立行政法人国立病院機構九州医療センター,2022,1,0,0,1,0,0,0,0,0,0,0,0,Fukuoka,,,,continuing,,,,,,,,,,,,,
福岡県,独立行政法人国立病院機構九州医療センター,2023,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,1.0,-1.0,-100.0,no_notices,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,独立行政法人国立病院機構九州医療センター,2024,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,独立行政法人国立病院機構九州医療センター,2025,1,0,0,0,1,0,0,0,0,0,0,0,Fukuoka,0.0,1.0,,new_or_returning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operations and maintenance,1.0
福岡県,独立行政法人国立病院機構大牟田病院,2022,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,,,,no_notices,,,,,,,,,,,,,
福岡県,独立行政法人国立病院機構大牟田病院,2023,1,1,0,0,0,0,0,0,0,0,0,1,Fukuoka,0.0,1.0,,new_or_returning,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,System development | IT consulting and planning,1.0
福岡県,独立行政法人国立病院機構大牟田病院,2024,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,1.0,-1.0,-100.0,no_notices,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,,0.0
福岡県,独立行政法人国立病院機構大牟田病院,2025,1,0,0,0,1,0,0,0,0,0,0,0,Fukuoka,0.0,1.0,,new_or_returning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operations and maintenance,1.0
福岡県,独立行政法人国立病院機構小倉医療センター,2022,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,,,,no_notices,,,,,,,,,,,,,
福岡県,独立行政法人国立病院機構小倉医療センター,2023,1,0,0,0,1,0,0,0,0,0,0,0,Fukuoka,0.0,1.0,,new_or_returning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Operations and maintenance,1.0
福岡県,独立行政法人国立病院機構小倉医療センター,2024,1,0,0,1,0,0,0,0,0,0,0,0,Fukuoka,1.0,0.0,0.0,continuing,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Software and applications,1.0
福岡県,独立行政法人国立病院機構小倉医療センター,2025,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,1.0,-1.0,-100.0,no_notices,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,独立行政法人国立病院機構福岡東医療センター,2022,1,0,0,0,1,0,0,0,0,0,0,0,Fukuoka,,,,continuing,,,,,,,,,,,,,
福岡県,独立行政法人国立病院機構福岡東医療センター,2023,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,独立行政法人国立病院機構福岡東医療センター,2024,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,独立行政法人国立病院機構福岡東医療センター,2025,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,福岡県,2022,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,,,,no_notices,,,,,,,,,,,,,
福岡県,福岡県,2023,7,3,0,0,1,1,0,1,0,1,1,0,Fukuoka,0.0,7.0,,new_or_returning,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,System development,3.0
福岡県,福岡県,2024,12,4,0,0,8,1,0,1,0,0,0,0,Fukuoka,7.0,5.0,71.42857142857142,continuing,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,Operations and maintenance,7.0
福岡県,福岡県,2025,2,2,0,0,1,0,0,0,0,0,0,0,Fukuoka,12.0,-10.0,-83.33333333333334,continuing,-2.0,0.0,0.0,-7.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0
福岡県,福岡県久留米市,2022,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,,,,no_notices,,,,,,,,,,,,,
福岡県,福岡県久留米市,2023,1,0,0,0,0,0,0,0,0,1,0,0,Fukuoka,0.0,1.0,,new_or_returning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Data and digital,1.0
福岡県,福岡県久留米市,2024,1,0,0,0,0,0,0,0,0,1,0,0,Fukuoka,1.0,0.0,0.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,福岡県久留米市,2025,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0
福岡県,経済産業省,2022,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,,,,no_notices,,,,,,,,,,,,,
福岡県,経済産業省,2023,1,0,0,0,0,0,0,0,0,1,0,0,Fukuoka,0.0,1.0,,new_or_returning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Data and digital,1.0
福岡県,経済産業省,2024,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,,0.0
福岡県,経済産業省,2025,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,財務省,2022,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,,,,no_notices,,,,,,,,,,,,,
福岡県,財務省,2023,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,財務省,2024,2,0,0,2,0,0,0,0,0,0,0,0,Fukuoka,0.0,2.0,,new_or_returning,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Software and applications,2.0
福岡県,財務省,2025,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,2.0,-2.0,-100.0,no_notices,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,防衛省,2022,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,,,,no_notices,,,,,,,,,,,,,
福岡県,防衛省,2023,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,0.0,0.0,,no_notices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,防衛省,2024,1,0,0,0,1,0,0,1,0,0,0,0,Fukuoka,0.0,1.0,,new_or_returning,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Operations and maintenance | Network infrastructure,1.0
福岡県,防衛省,2025,1,0,0,0,1,0,0,1,0,0,0,0,Fukuoka,1.0,0.0,0.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,防衛省九州防衛局,2022,1,0,0,0,1,0,0,1,0,0,0,0,Fukuoka,,,,continuing,,,,,,,,,,,,,
福岡県,防衛省九州防衛局,2023,1,0,0,0,1,0,0,1,0,0,0,0,Fukuoka,1.0,0.0,0.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,防衛省九州防衛局,2024,1,0,0,0,1,0,0,1,0,0,0,0,Fukuoka,1.0,0.0,0.0,continuing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
福岡県,防衛省九州防衛局,2025,0,0,0,0,0,0,0,0,0,0,0,0,Fukuoka,1.0,-1.0,-100.0,no_notices,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,0.0
